,index,Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Day,Feedback,correct
2052,2192,1,1,1,4,0.307,0.328,5,1,1
2053,2193,1,2,1,2,0.771,0.406,5,1,0
2054,2194,1,1,1,3,0.263,0.202,5,1,1
2055,2195,1,2,2,2,0.716,0.235,5,1,1
2056,2196,1,1,1,2,1.065,0.346,5,1,1
2057,2197,1,1,1,3,0.26,0.177,5,1,1
2058,2198,1,2,2,2,0.397,0.281,5,1,1
2059,2199,1,1,2,2,0.615,0.203,5,1,0
2060,2200,1,1,1,2,0.57,0.225,5,1,1
2061,2201,1,2,2,2,0.763,0.174,5,1,1
2062,2202,1,1,2,2,0.543,0.187,5,1,0
2063,2203,1,1,1,3,0.43,1.17,5,1,1
2064,2204,1,2,2,2,0.46,0.179,5,1,1
2065,2205,1,2,1,3,0.404,0.203,5,1,0
2066,2207,1,2,1,1,0.896,0.757,5,1,0
2067,2208,1,1,1,2,0.858,0.703,5,1,1
2068,2209,1,1,1,2,0.687,0.469,5,1,1
2069,2210,1,1,1,2,0.773,0.674,5,1,1
2070,2211,1,2,2,2,0.787,1.285,5,1,1
2071,2212,1,1,2,1,0.797,0.241,5,1,0
2072,2213,1,1,1,2,0.47,0.442,5,1,1
2073,2214,1,1,1,3,0.308,0.186,5,1,1
2074,2215,1,1,1,2,0.664,0.516,5,1,1
2075,2217,1,1,1,3,0.649,0.422,5,1,1
2076,2218,1,1,1,4,0.253,0.956,5,1,1
2077,2219,1,1,1,3,0.646,0.613,5,1,1
2078,2220,1,2,2,2,0.483,0.34,5,1,1
2079,2221,1,1,2,2,0.948,0.531,5,1,0
2080,2222,1,1,1,3,0.318,0.176,5,1,1
2081,2223,1,1,1,3,0.268,0.199,5,1,1
2082,2224,1,1,1,3,0.41,0.196,5,1,1
2083,2225,1,2,1,2,0.391,0.182,5,1,0
2084,2226,1,1,1,4,0.267,0.523,5,1,1
2085,2227,1,1,1,4,0.289,0.252,5,1,1
2086,2228,1,2,1,2,0.876,0.414,5,1,0
2087,2229,1,1,1,3,0.27,0.164,5,1,1
2088,2230,1,1,2,2,0.736,0.175,5,1,0
2089,2231,1,2,2,3,0.506,0.327,5,1,1
2090,2232,1,1,1,2,0.64,0.204,5,1,1
2091,2233,1,2,1,2,0.878,1.007,5,1,0
2092,2234,1,1,1,3,0.546,1.143,5,1,1
2093,2235,1,2,2,2,0.433,0.761,5,1,1
2094,2236,1,1,1,3,0.429,0.223,5,1,1
2095,2237,1,2,1,1,1.345,0.581,5,1,0
2096,2238,1,1,1,3,0.266,0.351,5,1,1
2097,2239,1,2,2,2,1.697,0.288,5,1,1
2098,2240,1,2,2,1,1.01,0.621,5,1,1
2099,2241,1,1,1,3,0.289,0.25,5,1,1
2100,2242,1,2,1,1,1.597,0.257,5,1,0
2101,2243,1,1,1,4,0.216,0.957,5,1,1
2102,2245,1,2,1,1,0.487,0.237,5,1,0
2103,2247,1,1,1,3,0.367,0.313,5,1,1
2104,2248,1,2,2,2,0.487,0.239,5,1,1
2105,2249,1,1,1,3,0.329,0.194,5,1,1
2106,2250,1,1,1,4,0.232,0.257,5,1,1
2107,2251,1,1,1,3,0.608,0.448,5,1,1
2108,2252,1,1,1,3,0.612,0.455,5,1,1
2109,2253,1,2,2,2,0.72,0.218,5,1,1
2110,2255,1,1,2,2,1.039,0.422,5,1,0
2111,2256,1,2,2,2,0.581,0.366,5,1,1
2112,2257,1,1,2,3,0.463,0.281,5,1,0
2113,2258,1,1,1,2,0.696,0.456,5,1,1
2114,2259,1,2,1,1,0.489,1.05,5,1,0
2115,2260,1,1,1,1,1.279,0.699,5,1,1
2116,2261,1,2,1,2,0.833,0.216,5,1,0
2117,2262,1,2,2,1,1.96,1.354,5,1,1
2118,2263,1,1,1,4,0.334,1.07,5,1,1
2119,2264,1,2,2,2,1.088,0.292,5,1,1
2120,2265,1,2,2,2,0.971,2.46,5,1,1
2121,2266,1,2,2,2,1.04,0.239,5,1,1
2122,2268,1,2,2,2,0.435,0.178,5,1,1
2123,2269,1,1,1,2,0.592,0.921,5,1,1
2124,2271,1,1,1,2,0.445,1.675,5,1,1
2125,2272,1,1,1,3,0.302,0.261,5,1,1
2126,2273,1,1,1,2,0.64,0.23,5,1,1
2127,2274,1,1,1,3,1.033,0.801,5,1,1
2128,2275,1,1,1,3,0.255,0.214,5,1,1
2129,2276,1,2,2,2,0.793,0.176,5,1,1
2130,2277,1,1,2,2,1.155,0.19,5,1,0
2131,2278,1,2,2,2,1.627,0.769,5,1,1
2132,2279,1,1,1,3,0.43,0.35,5,1,1
2133,2280,1,1,2,1,1.982,0.601,5,1,0
2134,2281,1,2,2,2,1.019,0.492,5,1,1
2135,2282,1,2,1,3,0.528,0.561,5,1,0
2136,2283,1,1,1,3,0.273,0.32,5,1,1
2137,2284,1,1,1,4,0.262,0.625,5,1,1
2138,2285,1,1,1,4,0.28,0.257,5,1,1
2139,2286,1,1,1,4,0.352,0.241,5,1,1
2140,2287,1,1,1,2,0.846,0.574,5,1,1
2141,2289,1,1,1,3,0.314,0.21,5,1,1
2142,2290,1,1,1,2,0.586,0.203,5,1,1
2143,2291,1,1,2,2,0.822,0.3,5,1,0
2144,2292,1,1,1,2,0.74,1.172,5,1,1
2145,2293,1,2,2,2,0.649,0.957,5,1,1
2146,2294,1,1,2,3,0.673,0.292,5,1,0
2147,2295,1,2,2,3,0.694,0.284,5,1,1
2148,2296,1,2,2,2,0.43,0.951,5,1,1
2149,2297,1,1,1,3,0.418,0.225,5,1,1
2150,2298,1,1,1,4,0.245,0.261,5,1,1
2151,2299,1,1,1,4,0.288,0.215,5,1,1
2152,2300,1,1,1,2,0.477,0.241,5,1,1
2153,2301,1,1,1,3,0.246,0.175,5,1,1
2154,2302,1,2,2,2,0.455,0.218,5,1,1
2155,2303,1,1,1,3,0.273,0.27,5,1,1
2156,2304,1,1,2,1,1.857,0.34,5,1,0
2157,2305,1,1,1,2,0.784,0.319,5,1,1
2158,2306,1,1,1,2,0.283,0.253,5,1,1
2159,2307,1,1,1,2,0.587,0.68,5,1,1
2160,2308,1,2,2,3,0.861,0.471,5,1,1
2161,2310,1,2,2,2,0.577,0.381,5,1,1
2162,2311,1,1,2,1,1.136,0.293,5,1,0
2163,2312,1,2,2,2,0.755,0.195,5,1,1
2164,2313,1,2,2,2,0.497,0.268,5,1,1
2165,2314,1,2,2,2,0.695,0.354,5,1,1
2166,2315,1,2,2,2,0.916,0.289,5,1,1
2167,2317,1,1,1,3,0.24,0.214,5,1,1
2168,2318,1,1,1,2,0.326,1.233,5,1,1
2169,2319,1,2,2,2,0.737,0.303,5,1,1
2170,2320,1,1,1,3,0.502,0.218,5,1,1
2171,2321,1,2,2,2,0.493,0.187,5,1,1
2172,2322,1,2,2,1,1.513,0.23,5,1,1
2173,2323,1,2,2,2,0.742,0.234,5,1,1
2174,2324,1,2,2,3,0.456,0.648,5,1,1
2175,2325,1,2,2,3,0.509,0.621,5,1,1
2176,2326,1,1,2,2,0.89,0.23,5,1,0
2177,2327,1,1,1,3,0.372,0.519,5,1,1
2178,2328,1,2,1,1,0.891,0.898,5,1,0
2179,2330,1,1,1,4,0.237,1.245,5,1,1
2180,2331,1,2,2,2,0.621,0.234,5,1,1
2181,2332,1,1,1,3,0.315,0.195,5,1,1
2182,2333,1,2,1,2,0.873,0.612,5,1,0
2183,2335,1,1,1,3,0.243,0.26,5,1,1
2184,2336,1,2,2,2,1.378,0.23,5,1,1
2185,2337,1,2,2,2,0.679,0.332,5,1,1
2186,2338,1,1,1,3,0.496,0.272,5,1,1
2187,2339,1,1,1,2,0.661,0.413,5,1,1
2188,2340,1,2,2,2,0.542,1.073,5,1,1
2189,2341,1,1,2,2,1.213,0.585,5,1,0
2190,2342,1,2,2,2,1.564,0.286,5,1,1
2191,2343,1,1,1,3,0.413,0.324,5,1,1
2192,2344,1,1,1,4,0.249,0.233,5,1,1
2193,2345,1,1,1,3,0.639,0.233,5,1,1
2194,2346,1,2,1,2,0.602,1.193,5,1,0
2195,2347,1,1,1,4,0.275,0.234,5,1,1
2196,2348,1,2,1,2,0.824,0.246,5,1,0
2197,2350,1,2,2,2,0.696,0.964,6,1,1
2198,2351,1,1,1,2,0.496,0.327,6,1,1
2199,2353,1,2,2,2,0.505,0.444,6,1,1
2200,2354,1,2,2,3,1.014,0.424,6,1,1
2201,2355,1,2,1,2,0.698,0.261,6,1,0
2202,2356,1,2,1,2,1.104,0.293,6,1,0
2203,2357,1,2,1,3,0.542,0.524,6,1,0
2204,2358,1,2,2,2,0.604,0.51,6,1,1
2205,2359,1,2,1,2,0.636,0.654,6,1,0
2206,2360,1,2,1,1,1.18,0.206,6,1,0
2207,2361,1,2,2,2,0.713,1.086,6,1,1
2208,2362,1,2,2,3,0.504,0.721,6,1,1
2209,2363,1,2,1,3,0.477,0.485,6,1,0
2210,2364,1,2,1,2,1.082,0.18,6,1,0
2211,2365,1,2,1,3,0.397,0.265,6,1,0
2212,2366,1,2,1,3,1.215,0.765,6,1,0
2213,2367,1,1,1,3,0.497,0.265,6,1,1
2214,2368,1,2,1,2,1.429,0.358,6,1,0
2215,2369,1,2,1,3,0.455,0.378,6,1,0
2216,2370,1,1,1,4,0.295,0.246,6,1,1
2217,2371,1,2,1,2,0.666,0.292,6,1,0
2218,2372,1,1,1,4,0.281,0.245,6,1,1
2219,2373,1,2,1,3,0.726,0.547,6,1,0
2220,2374,1,2,2,2,0.564,0.261,6,1,1
2221,2376,1,1,1,4,0.277,1.176,6,1,1
2222,2377,1,1,1,3,0.38,0.406,6,1,1
2223,2378,1,2,1,2,1.896,0.289,6,1,0
2224,2379,1,1,1,4,0.25,1.3,6,1,1
2225,2380,1,2,1,3,0.535,0.242,6,1,0
2226,2381,1,2,1,2,0.753,0.382,6,1,0
2227,2382,1,1,1,2,0.402,0.206,6,1,1
2228,2383,1,2,1,2,0.884,0.249,6,1,0
2229,2384,1,2,2,1,0.764,0.748,6,1,1
2230,2385,1,1,1,2,0.622,0.233,6,1,1
2231,2386,1,1,1,3,0.269,0.222,6,1,1
2232,2387,1,1,1,4,0.238,0.223,6,1,1
2233,2388,1,1,1,2,0.566,0.186,6,1,1
2234,2389,1,2,1,2,0.413,0.202,6,1,0
2235,2390,1,1,1,2,1.297,0.808,6,1,1
2236,2391,1,2,1,1,1.169,0.233,6,1,0
2237,2392,1,1,1,2,0.704,0.223,6,1,1
2238,2393,1,2,2,1,1.049,0.546,6,1,1
2239,2394,1,1,1,3,0.283,0.288,6,1,1
2240,2395,1,2,2,4,0.888,1.538,6,1,1
2241,2396,1,2,1,2,1.086,0.593,6,1,0
2242,2397,1,1,1,3,0.981,0.23,6,1,1
2243,2398,1,1,1,4,0.269,0.238,6,1,1
2244,2399,1,2,1,2,1.183,0.71,6,1,0
2245,2400,1,2,2,1,1.414,0.37,6,1,1
2246,2401,1,2,2,2,0.782,0.222,6,1,1
2247,2402,1,1,1,2,0.868,0.426,6,1,1
2248,2403,1,1,1,3,0.313,0.242,6,1,1
2249,2404,1,2,1,2,0.595,0.925,6,1,0
2250,2405,1,1,1,2,0.874,0.211,6,1,1
2251,2406,1,2,2,2,0.628,0.242,6,1,1
2252,2408,1,1,1,2,0.6,0.308,6,1,1
2253,2409,1,1,1,4,0.296,0.729,6,1,1
2254,2410,1,1,1,3,0.486,0.229,6,1,1
2255,2411,1,1,1,2,0.757,0.214,6,1,1
2256,2412,1,2,2,2,0.671,0.199,6,1,1
2257,2413,1,2,1,2,1.908,0.257,6,1,0
2258,2414,1,2,2,3,0.464,0.242,6,1,1
2259,2415,1,2,2,2,0.872,0.206,6,1,1
2260,2416,1,1,1,3,0.611,0.248,6,1,1
2261,2417,1,2,2,2,1.258,0.234,6,1,1
2262,2418,1,1,1,3,0.471,0.243,6,1,1
2263,2419,1,2,2,2,1.399,0.234,6,1,1
2264,2420,1,2,2,3,0.622,0.363,6,1,1
2265,2421,1,2,1,2,0.57,0.172,6,1,0
2266,2422,1,2,2,3,0.949,0.203,6,1,1
2267,2423,1,1,1,3,0.376,0.431,6,1,1
2268,2424,1,2,2,2,0.506,0.179,6,1,1
2269,2425,1,1,1,4,0.279,0.399,6,1,1
2270,2426,1,2,2,2,1.502,0.519,6,1,1
2271,2427,1,1,1,3,0.273,0.66,6,1,1
2272,2428,1,1,1,4,0.265,0.229,6,1,1
2273,2429,1,1,1,3,0.713,0.234,6,1,1
2274,2430,1,1,1,4,0.234,0.219,6,1,1
2275,2431,1,2,2,2,0.547,0.27,6,1,1
2276,2432,1,2,1,1,0.955,0.897,6,1,0
2277,2433,1,1,1,2,0.516,0.245,6,1,1
2278,2434,1,2,2,3,0.419,0.231,6,1,1
2279,2435,1,1,1,3,0.575,0.25,6,1,1
2280,2436,1,2,2,3,0.424,0.85,6,1,1
2281,2437,1,1,1,3,0.58,0.335,6,1,1
2282,2438,1,2,1,2,1.161,0.606,6,1,0
2283,2439,1,2,2,3,0.569,0.241,6,1,1
2284,2441,1,1,1,2,0.618,0.503,6,1,1
2285,2442,1,2,2,2,0.532,0.208,6,1,1
2286,2443,1,2,2,2,1.048,0.257,6,1,1
2287,2444,1,1,1,4,0.457,0.297,6,1,1
2288,2445,1,2,1,2,0.856,1.42,6,1,0
2289,2446,1,1,1,1,0.591,0.421,6,1,1
2290,2447,1,1,1,2,0.726,0.238,6,1,1
2291,2448,1,2,2,2,0.492,0.292,6,1,1
2292,2449,1,1,1,2,0.717,0.519,6,1,1
2293,2450,1,2,1,2,1.549,0.683,6,1,0
2294,2451,1,1,1,3,0.399,0.23,6,1,1
2295,2452,1,1,2,2,0.559,0.206,6,1,0
2296,2453,1,1,1,3,0.437,0.233,6,1,1
2297,2454,1,2,2,2,0.574,0.239,6,1,1
2298,2455,1,2,2,1,1.063,0.241,6,1,1
2299,2456,1,2,2,1,1.311,0.411,6,1,1
2300,2457,1,2,1,1,0.858,0.265,6,1,0
2301,2458,1,1,1,3,0.35,0.812,6,1,1
2302,2459,1,2,2,3,0.498,1.057,6,1,1
2303,2460,1,1,1,3,0.525,0.203,6,1,1
2304,2461,1,2,1,3,0.591,0.577,6,1,0
2305,2462,1,1,1,2,0.652,0.249,6,1,1
2306,2463,1,2,1,2,1.087,0.187,6,1,0
2307,2464,1,1,1,4,0.401,0.242,6,1,1
2308,2465,1,2,2,1,0.651,0.493,6,1,1
2309,2466,1,2,2,2,0.506,0.217,6,1,1
2310,2467,1,2,1,1,1.493,0.199,6,1,0
2311,2468,1,2,2,1,1.14,0.293,6,1,1
2312,2469,1,1,2,1,1.469,0.369,6,1,0
2313,2470,1,1,1,3,0.409,0.212,6,1,1
2314,2473,1,1,1,3,0.319,0.835,6,1,1
2315,2474,1,2,2,2,1.481,0.487,6,1,1
2316,2475,1,1,1,3,0.299,0.238,6,1,1
2317,2476,1,1,1,4,0.316,0.445,6,1,1
2318,2477,1,2,1,2,0.743,0.225,6,1,0
2319,2478,1,1,1,3,0.324,0.21,6,1,1
2320,2480,1,1,1,2,0.547,0.226,6,1,1
2321,2481,1,1,1,3,0.262,0.202,6,1,1
2322,2482,1,1,1,1,0.865,0.515,6,1,1
2323,2483,1,2,1,2,0.501,0.276,6,1,0
2324,2484,1,1,1,3,0.392,0.218,6,1,1
2325,2485,1,1,1,4,0.47,0.5,6,1,1
2326,2486,1,1,1,3,0.338,0.253,6,1,1
2327,2487,1,2,2,2,0.896,0.203,6,1,1
2328,2488,1,2,2,1,0.711,0.21,6,1,1
2329,2489,1,1,2,2,0.965,0.226,6,1,0
2330,2490,1,1,1,4,0.338,0.367,6,1,1
2331,2491,1,1,1,3,0.327,0.186,6,1,1
2332,2492,1,2,1,2,1.254,0.238,6,1,0
2333,2493,1,1,1,2,0.903,0.678,6,1,1
2334,2494,1,2,2,1,0.566,0.359,6,1,1
2335,2495,1,2,1,1,1.014,0.678,6,1,0
2336,2496,1,2,2,2,0.602,0.21,6,1,1
2337,2497,1,2,2,2,0.537,0.242,6,1,1
2338,2498,1,2,2,1,1.39,0.499,6,1,1
2339,2499,1,1,1,4,0.392,0.274,6,1,1
2340,2500,1,1,1,3,0.335,0.179,6,1,1
2341,2501,1,1,1,4,0.335,0.621,6,1,1
2342,2502,1,1,1,3,0.315,0.203,6,1,1
2343,2503,1,1,1,3,0.422,0.226,6,1,1
2344,2504,1,1,1,2,0.726,0.199,6,1,1
2345,2505,1,2,1,1,1.873,0.21,6,1,0
2346,2506,1,1,1,2,0.3,0.284,6,1,1
2347,2507,1,2,2,2,0.474,0.432,6,1,1
2348,2508,1,2,2,1,0.896,0.265,6,1,1
2349,2509,1,1,1,1,1.072,0.526,6,1,1
2350,2510,1,2,2,3,0.585,0.942,6,1,1
2351,2512,1,1,1,1,1.941,0.206,6,1,1
2352,2513,1,1,2,1,0.687,1.287,6,1,0
2353,2514,1,2,2,2,0.511,0.257,6,1,1
2354,2515,1,2,2,2,0.452,0.206,6,1,1
2355,2516,1,2,2,3,0.908,0.245,6,1,1
2356,2517,1,2,2,2,0.98,0.258,6,1,1
2357,2518,1,1,1,3,0.352,0.242,6,1,1
2358,2519,1,2,2,1,0.697,0.204,6,1,1
2359,2520,1,2,2,1,1.047,0.203,6,1,1
2360,2521,1,1,1,3,0.865,0.327,6,1,1
2361,2522,1,2,2,2,0.896,1.722,6,1,1
2362,2523,1,1,1,3,0.516,0.226,6,1,1
2363,2524,1,2,2,2,1.261,0.317,6,1,1
2364,2525,1,1,1,3,0.294,0.183,6,1,1
2365,2526,1,2,1,2,0.844,0.231,6,1,0
2366,2527,1,1,1,3,0.353,0.188,6,1,1
2367,2528,1,2,2,3,0.479,0.218,6,1,1
2368,2529,1,2,1,1,0.917,0.188,6,1,0
2369,2530,1,1,2,2,0.808,0.43,6,1,0
2370,2531,1,2,1,1,0.818,0.905,6,1,0
2371,2532,1,1,1,3,1.579,0.468,6,1,1
2372,2533,1,2,1,1,1.077,0.273,6,1,0
2373,2534,1,2,2,1,1.194,0.218,6,1,1
2374,2535,1,1,1,3,0.623,0.234,6,1,1
2375,2536,1,1,1,3,0.498,0.254,6,1,1
2376,2537,1,2,1,2,0.881,0.196,6,1,0
2377,2538,1,2,1,1,0.982,0.166,6,1,0
2378,2539,1,1,1,1,1.526,0.222,6,1,1
2379,2540,1,1,1,1,1.24,0.199,6,1,1
2380,2541,1,1,1,3,0.444,0.272,6,1,1
2381,2542,1,2,2,1,0.57,0.245,6,1,1
2382,2543,1,1,2,1,0.846,0.206,6,1,0
2383,2544,1,2,1,3,0.693,0.219,6,1,0
2384,2545,1,2,1,1,0.781,0.203,6,1,0
2385,2546,1,1,1,1,1.043,0.331,6,1,1
2386,2547,1,1,1,1,1.823,0.389,6,1,1
2387,2548,1,2,2,2,0.589,0.468,6,1,1
2388,2549,1,2,2,1,1.243,0.214,6,1,1
2389,2550,1,2,2,2,0.453,0.242,6,1,1
2390,2551,1,1,2,1,0.642,0.206,6,1,0
2391,2552,1,2,2,1,0.798,0.246,6,1,1
2392,2553,1,2,1,1,1.718,0.191,6,1,0
2393,2554,1,1,2,2,0.616,1.2,6,1,0
2394,2555,1,2,2,2,0.561,0.217,6,1,1
2395,2556,1,1,1,3,0.422,0.23,6,1,1
2396,2557,1,2,2,3,0.844,0.339,6,1,1
2397,2558,1,2,2,2,0.7,0.487,6,1,1
2398,2559,1,2,1,2,1.016,0.488,6,1,0
2399,2562,1,2,2,2,0.524,0.21,6,1,1
2400,2563,1,1,1,3,0.474,0.247,6,1,1
2401,2564,1,1,1,2,0.566,0.507,6,1,1
2402,2565,1,1,1,1,0.69,0.726,6,1,1
2403,2566,1,2,1,1,0.693,0.312,6,1,0
2404,2567,1,1,1,2,0.831,0.215,6,1,1
2405,2568,1,1,2,2,0.424,0.847,6,1,0
2406,2569,1,2,2,2,0.61,0.227,6,1,1
2407,2570,1,2,2,3,0.698,1.24,6,1,1
2408,2571,1,2,2,2,0.972,0.827,6,1,1
2409,2572,1,1,1,3,0.343,0.21,6,1,1
2410,2573,1,1,1,3,0.678,0.573,6,1,1
2411,2574,1,2,1,2,1.493,0.8,6,1,0
2412,2575,1,1,1,4,0.261,0.571,6,1,1
2413,2576,1,1,1,2,0.713,0.277,6,1,1
2414,2577,1,2,2,2,0.623,0.23,6,1,1
2415,2578,1,1,1,4,0.339,0.268,6,1,1
2416,2579,1,2,1,2,0.528,0.41,6,1,0
2417,2580,1,2,2,2,0.894,0.366,6,1,1
2418,2581,1,2,1,1,1.21,0.871,6,1,0
2419,2582,1,2,2,2,0.464,0.237,6,1,1
2420,2583,1,2,2,2,1.164,0.207,6,1,1
2421,2584,1,2,2,3,0.854,0.464,6,1,1
2422,2585,1,2,1,1,1.166,0.206,6,1,0
2423,2586,1,2,1,1,0.507,0.2,6,1,0
2424,2587,1,2,2,2,0.562,0.363,6,1,1
2425,2588,1,2,2,2,0.722,0.522,6,1,1
2426,2589,1,1,1,3,0.87,0.3,6,1,1
2427,2590,1,2,2,2,0.867,0.307,6,1,1
2428,2591,1,2,1,1,1.132,0.25,6,1,0
2429,2592,1,1,1,3,0.385,0.207,6,1,1
2430,2593,1,1,1,4,0.35,0.25,6,1,1
2431,2594,1,1,1,2,0.754,0.386,6,1,1
2432,2595,1,1,1,4,0.656,0.636,6,1,1
2433,2596,1,2,2,2,0.661,0.203,6,1,1
2434,2597,1,2,1,1,0.766,0.988,6,1,0
2435,2598,1,2,2,2,0.496,0.301,6,1,1
2436,2599,1,2,2,2,0.92,0.242,6,1,1
2437,2600,1,1,1,1,0.502,0.191,6,1,1
2438,2601,1,2,2,2,0.592,0.198,6,1,1
2439,2602,1,1,1,3,0.39,0.239,6,1,1
2440,2603,1,2,2,2,0.583,0.242,6,1,1
2441,2604,1,1,1,2,0.698,1.007,6,1,1
2442,2605,1,2,2,2,0.422,0.242,6,1,1
2443,2606,1,1,1,1,1.173,0.2,6,1,1
2444,2607,1,1,1,3,0.361,0.249,6,1,1
2445,2608,1,2,2,3,0.52,0.277,6,1,1
2446,2610,1,2,2,2,0.6,0.218,6,1,1
2447,2611,1,1,1,2,0.552,0.308,6,1,1
2448,2612,1,1,1,4,0.288,0.288,6,1,1
2449,2613,1,2,2,2,0.792,0.285,6,1,1
2450,2614,1,1,1,3,0.489,0.765,6,1,1
2451,2615,1,2,1,2,0.916,0.265,6,1,0
2452,2616,1,1,1,3,0.554,0.233,6,1,1
2453,2617,1,2,2,2,0.491,0.203,6,1,1
2454,2618,1,1,1,2,1.048,0.284,6,1,1
2455,2619,1,2,2,3,0.678,0.725,6,1,1
2456,2620,1,1,1,1,0.72,0.288,6,1,1
2457,2621,1,1,1,2,0.576,0.331,6,1,1
2458,2623,1,2,2,3,0.812,0.347,6,1,1
2459,2624,1,2,2,2,0.869,0.328,6,1,1
2460,2625,1,1,1,3,0.556,0.206,6,1,1
2461,2626,1,1,1,4,0.257,0.375,6,1,1
2462,2627,1,1,1,3,0.572,0.249,6,1,1
2463,2628,1,1,1,1,0.812,1.635,6,1,1
2464,2629,1,2,2,2,0.747,0.168,6,1,1
2465,2630,1,1,1,3,0.401,0.203,6,1,1
2466,2631,1,1,1,4,0.338,0.223,6,1,1
2467,2632,1,2,2,2,0.433,0.187,6,1,1
2468,2633,1,1,1,3,0.294,0.226,6,1,1
2469,2634,1,2,1,1,1.185,0.223,6,1,0
2470,2635,1,1,1,2,0.65,0.218,6,1,1
2471,2636,1,1,1,3,0.615,0.441,6,1,1
2472,2637,1,2,2,3,0.479,0.503,6,1,1
2473,2638,1,1,2,2,1.14,0.214,6,1,0
2474,2639,1,2,1,3,0.416,0.241,6,1,0
2475,2640,1,1,1,3,0.261,0.772,6,1,1
2476,2641,1,1,1,4,0.225,0.252,6,1,1
2477,2642,1,2,2,2,0.41,0.523,6,1,1
2478,2643,1,1,1,2,0.495,0.265,6,1,1
2479,2644,1,2,2,1,0.688,0.535,6,1,1
2480,2645,1,1,1,2,0.587,0.258,6,1,1
2481,2646,1,2,2,2,0.698,0.272,6,1,1
2482,2647,1,1,1,2,0.653,0.46,6,1,1
2483,2648,1,2,2,2,0.492,0.398,6,1,1
2484,2649,1,2,2,1,0.808,0.293,6,1,1
2485,2650,1,1,1,3,0.327,0.254,6,1,1
2486,2651,1,1,1,3,0.327,0.253,6,1,1
2487,2652,1,1,1,3,0.329,0.238,6,1,1
2488,2653,1,2,2,2,0.493,0.219,6,1,1
2489,2654,1,2,1,1,0.901,0.617,6,1,0
2490,2655,1,2,2,2,1.621,0.468,6,1,1
2491,2656,1,1,1,3,0.606,0.246,6,1,1
2492,2659,1,2,2,2,0.492,0.233,6,1,1
2493,2660,1,1,1,3,0.283,0.254,6,1,1
2494,2661,1,2,2,3,0.63,0.498,6,1,1
2495,2662,1,1,1,3,0.366,0.223,6,1,1
2496,2663,1,1,1,4,0.22,0.245,6,1,1
2497,2664,1,1,1,3,0.514,0.35,6,1,1
2498,2665,1,1,1,4,0.294,0.237,6,1,1
2499,2666,1,2,1,2,0.71,0.289,6,1,0
2500,2667,1,1,1,4,0.271,0.231,6,1,1
2501,2668,1,2,2,1,0.631,1.413,6,1,1
2502,2669,1,2,2,2,0.83,0.269,6,1,1
2503,2670,1,2,2,2,0.456,0.238,6,1,1
2504,2671,1,1,1,4,0.344,0.272,6,1,1
2505,2673,1,1,1,1,0.705,0.399,6,1,1
2506,2674,1,2,2,2,0.468,0.242,6,1,1
2507,2675,1,1,1,2,0.636,0.683,6,1,1
2508,2676,1,1,1,3,0.415,0.313,6,1,1
2509,2677,1,2,1,1,0.932,0.252,6,1,0
2510,2678,1,2,1,1,0.699,0.194,6,1,0
2511,2679,1,2,1,1,0.796,0.214,6,1,0
2512,2680,1,1,1,3,0.323,0.243,6,1,1
2513,2681,1,1,1,4,0.522,0.499,6,1,1
2514,2682,1,1,2,1,0.585,1.203,6,1,0
2515,2683,1,2,2,2,0.474,0.234,6,1,1
2516,2685,1,2,2,2,0.556,0.351,6,1,1
2517,2686,1,2,2,1,1.882,0.264,6,1,1
2518,2687,1,2,1,2,1.419,0.3,6,1,0
2519,2688,1,1,1,3,0.331,0.27,6,1,1
2520,2689,1,1,1,2,0.753,0.561,6,1,1
2521,2690,1,1,1,2,0.532,0.234,6,1,1
2522,2691,1,2,2,2,0.469,0.413,6,1,1
2523,2692,1,1,1,3,0.305,0.239,6,1,1
2524,2693,1,1,1,3,0.45,0.293,6,1,1
2525,2694,1,1,1,4,0.217,0.261,6,1,1
2526,2695,1,2,1,1,1.638,0.222,6,1,0
2527,2696,1,2,2,2,0.678,0.253,6,1,1
2528,2697,1,1,1,4,0.237,0.265,6,1,1
2529,2698,1,1,1,3,0.334,0.48,6,1,1
2530,2699,1,1,1,2,0.613,0.283,6,1,1
2531,2700,1,2,1,2,1.332,0.299,6,1,0
2532,2701,1,2,1,2,0.704,0.393,6,1,0
2533,2702,1,2,2,1,0.619,0.327,6,1,1
2534,2703,1,1,1,3,0.499,0.584,6,1,1
2535,2704,1,2,1,2,0.893,0.479,6,1,0
2536,2705,1,2,2,2,0.536,0.269,6,1,1
2537,2706,1,1,1,3,0.343,0.213,6,1,1
2538,2707,1,2,2,3,0.647,0.995,6,1,1
2539,2708,1,1,2,3,0.759,0.687,6,1,0
2540,2709,1,1,1,1,0.678,0.874,6,1,1
2541,2710,1,1,2,2,0.816,1.511,6,1,0
2542,2711,1,2,1,1,1.192,0.929,6,1,0
2543,2712,1,1,1,4,0.221,0.303,6,1,1
2544,2714,1,1,2,2,1.194,0.223,6,1,0
2545,2715,1,2,1,2,0.586,0.309,6,1,0
2546,2716,1,1,1,2,0.508,1.675,6,1,1
2547,2717,1,1,1,4,0.286,0.667,6,1,1
2548,2718,1,1,1,3,0.454,0.287,6,1,1
2549,2719,1,1,1,2,0.611,0.406,6,1,1
